"","playerId","career_efficiency","career_shooting"
"671",8474566,1.54876774629709,0.1034
"672",8474569,1.84288905435592,0.1135
"673",8474576,1.33499796041978,0.0774
"674",8474589,1.95541601255887,0.0995
"675",8474674,0.458744823192099,0.0408
"676",8474681,1.39529250272518,0.1037
"677",8475085,0,0
"678",8475086,1.68067226890756,0.2
"679",8475098,1.94729764930338,0.1293
"680",8475105,1.74778492535502,0.076
"681",8475118,0.817021276595745,0.0395
"682",8475158,2.19963101736501,0.118
"683",8475166,2.90534804424448,0.1284
"684",8475168,2.52791434047163,0.1327
"685",8475169,2.12868725202691,0.1003
"686",8475381,0.490196078431373,0.0487
"687",8475602,1.58730158730159,0.0769
"688",8475638,0,0
"690",8462093,1.77201439337362,0.1147
"691",8464981,0.549108422848239,0.0247
"692",8464984,1.21383667330668,0.0759
"693",8466212,0.43629753067717,0.0294
"694",8466215,1.27118644067797,0.0594
"695",8467519,0.484729438600938,0.046
"696",8467579,0.976668475311991,0.1176
"697",8468498,0.577230631903894,0.0234
"698",8469684,0.664191513108444,0.0407
"699",8469770,1.23425837744458,0.0609
"700",8470321,1.18965517241379,0.0684
"701",8470614,0.504537522341006,0.0504
"702",8470648,0.897755610972569,0
"703",8470685,0.600377510101048,0.0578
"704",8470708,0,0
"705",8470713,1.23295348402765,0.07
"706",8470737,1.419185282523,0.1136
"707",8470986,1.20535714285714,0.1153
"708",8471368,0,0
"709",8471474,0.427350427350427,0
"710",8471490,1.20448179271709,0.0857
"711",8471668,1.23725512658953,0.0597
"712",8471681,1.26811594202899,0.0669
"713",8471708,0.851351351351351,0.0547
"714",8471730,0,0
"715",8471762,0.865714113945612,0.0725
"716",8471817,1.04954908261636,0.108
"717",8471832,0,0
"718",8471856,1.03822557810288,0.0531
"719",8471862,1.50341461816872,0.0855
"720",8471956,0.876872488125685,0.0523
"721",8472370,0.453365365985973,0.0363
"722",8473444,1.23626373626374,0.1818
"723",8473542,1.24913254684247,0.1639
"724",8473558,0.990682863545229,0.0839
"725",8473562,0.418864412038473,0.028
"726",8473569,0.674662668665667,0.0476
"727",8473588,1.2267151294866,0.0757
"728",8473608,1.41347025067955,0.1509
"729",8473722,0.32426589803639,0.0462
"730",8473927,0.465416936005171,0.0384
"731",8474024,0.907152548943594,0.08
"732",8474025,0.671328671328671,0.032
"733",8474030,1.36748426307792,0.0422
"734",8474038,1.68294623472245,0.1666
"735",8474050,1.91938579654511,0.0909
"736",8474059,1.67419959598308,0.0727
"737",8474077,1.79425837320574,0.1538
"738",8474085,2.1259842519685,0.0714
"739",8474095,0.949554896142433,0.0583
"740",8474149,2.2323187834674,0.1326
"741",8474230,0.89075838178894,0.0625
"742",8474535,1.16508624874591,0.0588
"743",8474563,1.30083865312104,0.0638
"744",8474570,1.76704828272773,0.0983
"745",8474577,1.66808925740763,0.1368
"746",8474586,2.35086622611181,0.1271
"747",8474587,0.6,0
"748",8474592,1.32841328413284,0.0769
"749",8474609,1.45658263305322,0.1086
"750",8474610,1.34190662566396,0.0784
"751",8474613,2.03233762674705,0.091
"752",8474616,0.79943151536685,0.0227
"753",8474634,0.788695366414722,0.0588
"754",8474642,1.07789951423607,0.0791
"755",8474646,1.04826381305962,0.0732
"756",8474685,1.52439914727098,0.1091
"757",8474693,1.45102781136638,0.0769
"758",8474705,1.62162162162162,0.1204
"759",8474709,1.02227349365516,0.0771
"760",8474719,1.15830115830116,0.0909
"761",8474727,1.09659513978203,0.1141
"762",8474739,1.40477645826057,0.0837
"763",8474762,0,0
"764",8475149,1.93577260572271,0.1253
"765",8475150,1.0110838056071,0.071
"766",8475160,1.1267532162675,0.0662
"767",8475170,2.3161094224924,0.1352
"768",8475172,2.48156355227654,0.109
"769",8475175,1.22080287479387,0.0787
"770",8475185,0.958621980902453,0.0597
"771",8475204,1.92470837751856,0.1254
"772",8475266,1.11842105263158,0.0666
"773",8475304,0.232198142414861,0.0526
"774",8475323,1.07653408538364,0.0628
"775",8475372,0,0
"776",8475637,1.82627601200952,0.0966
"777",8475692,2.54599436225043,0.1117
"778",8475784,2.35290904231139,0.112
"779",8475788,1.16871094654015,0.085
"780",8475791,2.71944579316085,0.1013
"781",8475794,2.69324211551662,0.1107
"782",8475950,0,0
"783",8476205,1.21056493030081,0.0933
"785",8466333,0.765912542243386,0.0404
"786",8468598,1.56930019074659,0.0835
"787",8469598,0.955720572057206,0.0438
"788",8470005,2.26197516262567,0.14
"789",8470222,1.39388184223021,0.0515
"790",8470601,0.738129598523741,0.0377
"791",8470838,0,0
"792",8471228,2.48842940433972,0.1283
"793",8471241,0.416609938733833,0.0215
"794",8471312,1.47058823529412,0.0645
"795",8471402,1.10016977928693,0.1186
"796",8471409,0.762365754046286,0.0652
"797",8471482,1.13658091913645,0.0568
"798",8471752,0.890427900074202,0.0483
"799",8471810,0.6448723690103,0.04
"800",8471868,0.250513204133468,0.0512
"801",8471885,1.22511485451761,0.2857
"802",8471916,1.15052732502397,0.2222
"803",8472410,0.906315888850426,0.0486
"804",8473484,0.881733422595235,0.0521
"805",8473511,1.57033805888768,0.1666
"806",8473700,0.982845034839656,0.0318
"807",8473970,1.18474525680961,0.0924
"808",8474031,1.50390476650808,0.0546
"809",8474062,1.278729020852,0.0837
"810",8474089,0.975874220656004,0.0853
"811",8474100,1.2529935817607,0.1057
"812",8474128,0,0
"813",8474130,1.19041787096458,0.0674
"814",8474139,0.765102810690186,0.0714
"815",8474146,2.8296943231441,0.1
"816",8474151,1.1047230776998,0.0527
"817",8474166,1.03662491891622,0.0711
"818",8474176,1.63158313785775,0.0769
"819",8474192,1.25279642058166,0.0825
"820",8474201,0.897487036298365,0.0869
"821",8474520,0.859849078573188,0.0537
"822",8474578,1.92733377630818,0.0679
"823",8474582,1.30813953488372,0.0694
"824",8474590,1.69587953831595,0.0641
"825",8474594,1.20371517027864,0.0575
"826",8474625,1.58763553973135,0.1018
"827",8474641,1.96811407634797,0.1548
"828",8474666,1.53553382767898,0.0882
"829",8474668,1.34952766531714,0.0963
"830",8474715,2.12918011779492,0.1095
"831",8474736,0.795822982020296,0.0614
"832",8474772,0.895433290219879,0
"833",8474892,1.75953079178886,0.1086
"834",8475102,4.06779661016949,0.3333
"835",8475151,2.19133935515354,0.1242
"836",8475154,0.449438202247191,0
"837",8475165,0.806116247081027,0.0476
"838",8475171,1.26496721201406,0.0682
"839",8475178,1.46049878391693,0.1152
"840",8475180,1.45249487354751,0.0878
"841",8475183,1.09256449165402,0.0769
"842",8475191,2.16821639898563,0.1201
"843",8475200,1.1378002528445,0.0625
"844",8475220,1.55124653739612,0.1349
"845",8475225,1.976080621661,0.0946
"846",8475231,1.34603058327992,0.107
"847",8475236,1.43525468918389,0.1082
"848",8475254,0.638297872340426,0.0396
"849",8475264,1.21173469387755,0.0722
"850",8475268,1.26275783859993,0.0923
"851",8475325,0.881978798586572,0.0802
"852",8475603,0,0
"853",8475619,0.464396284829721,0.0793
"854",8475679,0.75,0.0714
"855",8475758,1.22083067521741,0.0828
"856",8475764,1.20023845797178,0.062
"857",8475768,2.23225404732254,0.1203
"858",8475792,1.76509635112845,0.1383
"859",8475793,2.23225875663788,0.1205
"860",8475799,2.0179244530992,0.1255
"861",8476116,1.47966173761043,0.0701
"862",8476158,1.09458321639068,0.0813
"863",8476177,1.53654400196155,0.1145
"864",8476206,0.875912408759124,0
"865",8476211,2.98507462686567,1
"866",8476244,0.880252698393689,0.0372
"867",8476381,1.78640308582449,0.1145
"868",8476454,2.44755754882422,0.12
"869",8476455,2.3908719773893,0.1222
"870",8476459,2.61663807890223,0.132
"871",8476460,2.69887076537014,0.1674
"872",8476461,1.99565870763066,0.1079
"873",8476819,0.623052959501558,0.0526
"874",8460561,1.15743469603407,0.0615
"875",8464956,0.713790026767126,0.0499
"876",8467452,0.435988902100674,0.0183
"877",8467977,1.04294083564025,0.0483
"878",8468114,0.430995779832989,0.0154
"879",8468639,1.37353572017819,0.0616
"880",8469992,0.534061599150357,0.0248
"881",8470273,1.02325345054275,0.0465
"882",8470644,1.63107714128122,0.0888
"883",8471246,0.903529411764706,0.0333
"884",8471262,1.85783690235409,0.0979
"885",8471326,1.11907676167162,0.1311
"886",8471701,0.260529743812419,0
"887",8471853,0,0
"888",8472424,0.819672131147541,0.0526
"889",8473463,1.37121655139037,0.0978
"890",8473507,1.09897762367547,0.0569
"891",8473610,0.563380281690141,0.0344
"892",8473616,0,0
"893",8473712,1.30280300039479,0.1
"894",8473867,0.606060606060606,0.0909
"895",8473986,2.01356639242707,0.125
"896",8474034,1.76044783322073,0.1078
"897",8474052,1.28022759601707,0.1235
"898",8474137,0.987629688747007,0.057
"899",8474168,0.884188981749957,0.0697
"900",8474518,0.737463126843658,0.042
"901",8474602,1.32568804732652,0.0616
"902",8474679,2.26662794656626,0.1175
"903",8474683,1.47206423553028,0.0972
"904",8474849,1.4808225956991,0.1095
"905",8474850,0.679347826086957,0.1142
"906",8474870,2.13229109978727,0.1288
"907",8474884,2.39398635870196,0.1174
"908",8475147,1.43181818181818,0.0957
"909",8475163,1.58289835709191,0.1302
"910",8475164,1.66757736823804,0.0911
"911",8475184,2.39752429556436,0.1513
"912",8475192,1.20160213618158,0.0839
"913",8475193,2.21178438308865,0.1288
"914",8475196,1.23175182481752,0.0714
"915",8475209,1.67172311311993,0.1132
"916",8475213,1.18646216250475,0.0604
"917",8475214,1.58336665333866,0.0709
"918",8475314,2.19919815843451,0.1378
"919",8475640,0.849570597469757,0.0697
"920",8475650,0.631559677813034,0.0354
"921",8475661,1.23442679163333,0.0882
"922",8475722,2.0593182605254,0.1224
"923",8475726,2.3690791966654,0.1154
"924",8475727,2.19696692855838,0.08
"925",8475733,1.08544895374781,0.0277
"926",8475745,1.86292334070453,0.1133
"927",8475760,1.79450109471619,0.0966
"928",8475761,1.5,0.0808
"929",8475765,2.91040517405364,0.1285
"930",8475766,1.19717615229614,0.1027
"931",8475770,1.28659332463174,0.0817
"932",8475798,2.15230314240215,0.1023
"933",8475848,2.17880523731588,0.0971
"934",8475913,2.80261423550088,0.1537
"935",8475958,1.44654088050314,0.0952
"936",8476043,0.852721339088325,0.041
"937",8476195,1.85785355985385,0.1089
"938",8476292,2.27074374395024,0.1176
"939",8476419,1.63596428481263,0.1154
"940",8476438,2.08365955758772,0.1281
"941",8476456,2.90422120484844,0.122
"942",8476466,1.98064011992282,0.1506
"943",8476468,2.74985565768098,0.1494
"944",8476483,2.18507433632625,0.1103
"945",8476808,0.981014071923163,0.0764
"946",8476834,1.9914096056228,0.1764
"947",8476851,2.20432562580431,0.1146
"948",8476855,1.71428571428571,0.0953
"949",8476870,0.699893955461294,0.0612
"950",8476872,1.64621704395676,0.0951
"951",8476887,2.88920725883477,0.1301
"952",8476888,1.37349397590361,0.0893
"953",8477059,1.98347107438017,0.0954
"954",8477243,0,0
"955",8466182,0.623125868499963,0.0481
"956",8466285,1.26462642500481,0.0599
"957",8469665,0.673958025421224,0.049
"958",8470151,0.850703346189001,0.0441
"959",8470602,1.20521773074254,0.0544
"960",8470640,1.12278072273223,0.0465
"961",8471274,1.20628963649061,0.0539
"962",8471677,0.801762073657914,0.0464
"963",8471686,0.620024494794856,0.0451
"964",8471718,0.526458729396035,0.0218
"965",8471996,0.832851359167149,0.075
"966",8473953,0.639058656455253,0.0219
"967",8473989,0.508878876225815,0.0649
"968",8474008,1.00523560209424,0.1012
"969",8474012,1.30293159609121,0.2
"970",8474061,0.967444717444717,0.0588
"971",8474098,1.37577932656386,0.0701
"972",8474145,0.558350100603622,0.0386
"973",8474584,1.0652716035997,0.0586
"974",8474603,1.28887894383531,0.1304
"975",8474605,0.986140724946695,0.0422
"976",8474774,0.522360703812317,0.029
"977",8474818,0.775305909428173,0.0387
"978",8475161,0.986481549141396,0.1052
"979",8475222,1.2197105220361,0.0546
"980",8475223,1.39299282397636,0.1272
"981",8475224,0.841402337228715,0.074
"982",8475233,0.831654149111559,0.0488
"983",8475235,0.900557275541796,0.0764
"984",8475247,1.1052916741918,0.0677
"985",8475260,1.48883374689826,0.125
"986",8475283,1.92076830732293,0.1818
"987",8475287,1.85246702491451,0.1164
"988",8475309,0.680443548387097,0.0526
"989",8475321,1.06395924966534,0.1
"990",8475414,0.733776656730108,0.0422
"991",8475423,1.36770691994573,0.1224
"992",8475598,0.884279475982533,0.032
"993",8475625,0.784284328837207,0.0344
"994",8475671,1.06907032805786,0.0894
"995",8475714,1.68136072914824,0.1231
"996",8475728,1.10530135278465,0.0974
"997",8475735,1.00765068109722,0.1242
"998",8475739,1.21470529593104,0.0888
"999",8475744,2.6533358969429,0.1098
"1000",8475752,1.28159905937684,0.1038
"1001",8475754,2.25765306122449,0.1433
"1002",8475769,0.969167181338781,0.0961
"1003",8475772,1.30834048324672,0.0896
"1004",8475807,0.806509427199082,0.0583
"1005",8475808,0.695151493873539,0.0425
"1006",8475845,2.53164556962025,0.2
"1007",8475878,0.51520572450805,0.0547
"1008",8475889,0,0
"1009",8476062,1.56696560559771,0.0991
"1010",8476179,1.08656283955089,0.15
"1011",8476207,1.58705092775365,0.1381
"1012",8476209,0.638705556738344,0.0483
"1013",8476235,1.72110747078758,0.1139
"1014",8476367,0.498614958448753,0.0625
"1015",8476389,2.28148303723956,0.1066
"1016",8476410,1.68903238825547,0.0919
"1017",8476423,1.53835196923296,0.0877
"1018",8476432,1.74048174048174,0.1072
"1019",8476435,0,0
"1020",8476436,1.10803324099723,0.0574
"1021",8476440,1.22226704316257,0.1174
"1022",8476442,1.28659253677739,0.0911
"1023",8476445,0.629370629370629,0
"1024",8476453,3.85324137931034,0.1444
"1025",8476458,2.05174808833266,0.1057
"1026",8476480,1.71408850371961,0.1231
"1027",8476482,0.886481162275302,0.0666
"1028",8476765,0.31578947368421,0.04
"1029",8476792,1.81704182080381,0.048
"1030",8476806,1.05675146771037,0.0457
"1031",8476822,0.873131971975576,0.0884
"1032",8476854,1.10183138459076,0.0556
"1033",8476871,1.76235365250371,0.108
"1034",8476878,1.15055079559364,0.0883
"1035",8476880,1.75456215698901,0.1188
"1036",8476881,2.26975571185679,0.1343
"1037",8476882,2.44669509594883,0.1071
"1038",8476925,1.3075741231081,0.1212
"1039",8476975,1.08282674772036,0.1045
"1040",8477126,0.898692810457516,0.0597
"1041",8477201,1.2779552715655,0.1428
"1042",8477227,0.381234777083554,0.037
"1043",8477290,1.36354980003809,0.1111
"1044",8477492,3.35921979411234,0.1056
"1045",8477493,2.87976670244436,0.1365
"1046",8477496,2.20841868763629,0.1214
"1047",8477497,2.36481206532781,0.1401
"1048",8477499,1.05035779731985,0.0383
"1049",8477501,2.01312695924765,0.111
"1050",8477814,0.432822362488729,0
"1051",8477832,0,0
"1052",8477836,3.11418685121107,1
"1054",8468493,0.781854495174514,0.0416
"1055",8469623,1.4342602075913,0.0692
"1056",8470187,0.850288072921145,0.0349
"1057",8470630,0.793725786638949,0.0593
"1058",8470760,0.593323900180087,0.036
"1059",8471717,0.526442307692308,0.0397
"1060",8473565,0.550038197097021,0.037
"1061",8474066,0.850537947077639,0.0443
"1062",8474516,0.76530612244898,0.0833
"1063",8474600,1.82093276351764,0.0672
"1064",8474627,1.52952839541141,0.1079
"1065",8474628,0.863609291244789,0.0466
"1066",8474744,0.851466414380322,0
"1067",8474748,0.649350649350649,0
"1068",8474793,1.05263157894737,0.3333
"1069",8475119,0.355787476280835,0.0285
"1070",8475155,0.798082128219008,0.0258
"1071",8475157,0.897662337662338,0.0813
"1072",8475188,0.6845252331978,0.0354
"1073",8475250,1.67701863354037,0.0794
"1074",8475295,1.51578947368421,0.25
"1075",8475310,1.28473676860774,0.0826
"1076",8475461,1.62271805273834,0.0789
"1077",8475715,1.59628207718731,0.1042
"1078",8475716,0.517473175103791,0.0243
"1079",8475749,0.736648250460405,0.0263
"1080",8475763,2.14689720184857,0.1116
"1081",8475767,0.912431884425295,0.0526
"1082",8475775,1.05953844289399,0.0818
"1083",8475780,0.889852261707832,0.0786
"1084",8475842,1.17083946980854,0.0975
"1085",8475855,1.46143357335896,0.1256
"1086",8475907,1.85089974293059,0.1039
"1087",8475917,0.919540229885058,0.0769
"1088",8475996,0.453172205438066,0
"1089",8476147,1.91184280403611,0.5
"1090",8476336,0.998239818677212,0.0571
"1091",8476344,1.15001277791975,0.1558
"1092",8476346,3.0778188312159,0.1213
"1093",8476356,1.2147388311513,0.0728
"1094",8476363,0.974025974025974,0
"1095",8476392,1.35131314844656,0.1069
"1096",8476393,1.46925448938872,0.0788
"1097",8476404,0.93156986774008,0.0833
"1098",8476406,0.982528206053373,0.056
"1099",8476428,1.68775190326914,0.0887
"1100",8476430,1.28283568542287,0.0711
"1101",8476437,1.7667720098242,0.1049
"1102",8476439,1.16981867810489,0.0797
"1103",8476448,2.13599692662313,0.1301
"1104",8476451,0.853658536585366,0.0483
"1105",8476473,0.643586638857367,0.0466
"1106",8476477,1.10529042657302,0.117
"1107",8476479,1.94609879269797,0.1024
"1108",8476495,1.16803278688525,0.1126
"1109",8476536,0,0
"1110",8476539,2.68093890970258,0.1158
"1111",8476549,1.58590308370044,0
"1112",8476624,1.31801284217641,0.091
"1113",8476868,0,0
"1114",8476885,1.10652215431627,0.0451
"1115",8476919,1.6165156916815,0.1081
"1116",8476921,1.30317580194374,0.0818
"1117",8476923,1.15438779760527,0.0591
"1118",8477070,1.0187456051589,0.0647
"1119",8477213,1.04567969179967,0.0823
"1120",8477228,0,0
"1121",8477249,2.01680672268908,0.0588
"1122",8477410,0,0
"1123",8477413,1.77350427350427,0.0861
"1124",8477429,1.72049689440994,0.1082
"1125",8477444,2.41673299895467,0.1378
"1126",8477448,1.76759410801964,0.0909
"1127",8477455,0.804109895018986,0.0567
"1128",8477486,0.79225352112676,0
"1129",8477494,2.18382114699212,0.0938
"1130",8477500,2.20523890088093,0.136
"1131",8477505,1.63338498044272,0.1047
"1132",8477507,0.754554459709721,0.0608
"1133",8477508,1.13871199021551,0.0785
"1134",8477589,1.56805807622505,0.0909
"1135",8477591,1.2477549862936,0.0782
"1136",8477715,1.09256449165402,0.1
"1137",8477887,0.8975138865343,0.0671
"1138",8477902,0.919736001703215,0.0422
"1139",8477913,0,0
"1140",8477922,1.3036899080433,0.125
"1141",8477930,0.942515651678998,0.0791
"1142",8477933,2.50473323194388,0.156
"1143",8477934,3.46290560413557,0.1819
"1144",8477935,1.83732674331149,0.1034
"1145",8477956,3.57229627728837,0.1392
"1146",8478137,1.250539025442,0.0746
"1147",8470281,1.25023116589325,0.0419
"1148",8471242,1.5538631194431,0.0782
"1149",8471693,0.859865210318383,0.0348
"1150",8471729,0.874133896205203,0.0436
"1151",8473446,0.999252260213446,0.0482
"1152",8474000,0.638437193059042,0.0533
"1153",8474568,0.684189914533852,0.0355
"1154",8474574,1.02232411103499,0.0578
"1155",8474581,1.24781800777071,0.0546
"1156",8474697,0.494578283695599,0.0408
"1157",8475177,0.71519550931614,0.0284
"1158",8475208,0.736064246009028,0.035
"1159",8475253,0.684345594525235,0.0219
"1160",8475278,0.733675715333822,0.0457
"1161",8475343,1.40972404730618,0.1367
"1162",8475430,0.673605426265934,0.0432
"1163",8475738,1.44234119149925,0.1012
"1164",8475753,1.23026174348048,0.0582
"1165",8475786,2.23515498568405,0.1367
"1166",8475800,1.43707359558717,0.089
"1167",8475810,2.30205142485844,0.1257
"1168",8475820,1.8116362791778,0.1092
"1169",8475832,1.25438777617179,0.081
"1170",8475836,0,0
"1171",8475949,0.731707317073171,0
"1172",8476288,1.89293505621749,0.1405
"1173",8476323,0.983937431671012,0.0784
"1174",8476352,1.01973373619111,0.0434
"1175",8476386,1.48643949930459,0.0662
"1176",8476400,0.960591133004926,0.0586
"1177",8476401,0,0
"1178",8476409,1.33559465762137,0.08
"1179",8476447,0.876560132746555,0.0697
"1180",8476469,1.44522880534067,0.0954
"1181",8476769,1.0043241735249,0.1333
"1182",8476772,0.526161940952938,0
"1183",8476858,1.32061628760088,0.0623
"1184",8476867,0.885678888683871,0.0593
"1185",8476889,1.24424106479385,0.1009
"1186",8476894,1.56666052000738,0.0647
"1187",8476897,1.52112676056338,0.1093
"1188",8476905,2.02854996243426,0.1547
"1189",8476906,1.7581633766531,0.0715
"1190",8476913,1.50408935565221,0.1058
"1191",8476915,1.13042249540766,0.0909
"1192",8476931,0.806423089166342,0.055
"1193",8476934,1.30268642890227,0.1018
"1194",8476948,1.42865439340264,0.0509
"1195",8476960,2.03036804449314,0.1194
"1196",8477010,1.45964398289234,0.1098
"1197",8477210,1.2398117322925,0.0555
"1198",8477326,0.95389507154213,0
"1199",8477406,1.41450410750231,0.1045
"1200",8477407,2.23211727824115,0.1383
"1201",8477415,1.20798319327731,0.0751
"1202",8477426,1.50305208360859,0.1041
"1203",8477427,1.26315789473684,0
"1204",8477445,1.23870967741935,0.1176
"1205",8477446,1.14312931650393,0.0839
"1206",8477450,1.28946473298494,0.1055
"1207",8477451,1.97653750444365,0.1063
"1208",8477460,0.923494794024445,0.0683
"1209",8477464,1.18398797218568,0.0384
"1210",8477488,0.898689411275224,0.0401
"1211",8477503,2.3559174142033,0.0988
"1212",8477510,1.99675131730122,0.0681
"1213",8477512,1.13375459698885,0.1056
"1214",8477566,2.57879656160458,0
"1215",8477816,1.76730486008837,0
"1216",8477839,1.95303928022822,0.1219
"1217",8477903,1.31872997132737,0.1023
"1218",8477916,0.917782026768642,0.125
"1219",8477929,0.87021582733813,0.0652
"1220",8477937,1.48450547411394,0.093
"1221",8477939,2.9935791129821,0.1235
"1222",8477940,2.74680691209617,0.1167
"1223",8477941,1.70183348667456,0.1007
"1224",8477946,2.40229151390786,0.1086
"1225",8477952,2.01452697787378,0.1458
"1226",8477955,2.33142699013006,0.1235
"1227",8478029,0,0
"1228",8478042,2.38204908863591,0.1099
"1229",8478366,1.95235579463042,0.1081
"1230",8478373,0.949554896142433,0.064
"1231",8478401,2.00728064505154,0.1201
"1232",8478402,4.20962383453006,0.1515
"1233",8478403,2.84662033062886,0.1077
"1234",8478420,3.19937775473166,0.1609
"1235",8478466,2.32071616230417,0.1178
"1236",8478528,1.33945656333716,0.0753
"1237",8478550,3.54269989113342,0.1459
"1238",8478561,0.890092879256966,0.0562
"1239",8478564,0.544003868471954,0.0571
"1240",8478566,0.717372152535974,0.0925
"1241",8478569,1.08060190536037,0.1093
"1242",8478585,1.64583474089589,0.1207
"1243",8478928,0.404721753794266,0
"1244",8468674,0.690345580474635,0.041
"1245",8470607,1.13940835893546,0.0516
"1246",8474018,1.89933523266857,0.2142
"1247",8474207,0.846128250225793,0.0667
"1248",8474218,0.957018633540373,0.0508
"1249",8474565,1.45588944239113,0.0584
"1250",8475199,1.13747996484153,0.0436
"1251",8475263,0.987654320987654,0.0434
"1252",8475413,1.05392912172573,0.0729
"1253",8475762,0.594923320994183,0.0354
"1254",8475796,0.702461429351405,0.0504
"1255",8475834,1.35567689700621,0.121
"1256",8475906,1.7216223086593,0.0651
"1257",8476200,0.884086444007859,0
"1258",8476285,1.39914496696463,0.081
"1259",8476293,1.39281894112381,0.0673
"1260",8476310,1.11040609137056,0.0927
